symbol,isin,sector_name,sector_index_id,valid_from,valid_to,mapping_source,mapping_status,confidence,notes
GODFRYPHLP,INE260B01028,Fast Moving Consumer Goods,NIFTY_FMCG,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
GODREJCP,INE102D01028,Fast Moving Consumer Goods,NIFTY_FMCG,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
GODREJIND,INE233A01035,Diversified,,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,UNAVAILABLE,NONE,No supported official sector index mapping was assigned from current metadata.
GODREJPROP,INE484J01027,Realty,NIFTY_REALTY,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
GRANULES,INE101D01020,Healthcare,NIFTY_HEALTHCARE_INDEX,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
GRAPHITE,INE371A01025,Capital Goods,NIFTY_CAPITAL_GOODS,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
GRASIM,INE047A01021,Construction Materials,,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,UNAVAILABLE,NONE,No supported official sector index mapping was assigned from current metadata.
GRAVITA,INE024L01027,Metals & Mining,NIFTY_METAL,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
GESHIP,INE017A01032,Services,,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,UNAVAILABLE,NONE,No supported official sector index mapping was assigned from current metadata.
FLUOROCHEM,INE09N301011,Chemicals,NIFTY_CHEMICALS,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
GMDCLTD,INE131A01031,Metals & Mining,NIFTY_METAL,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
HBLENGINE,INE292B01021,Capital Goods,NIFTY_CAPITAL_GOODS,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
HCLTECH,INE860A01027,Information Technology,NIFTY_IT,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
HDBFS,INE756I01012,Financial Services,NIFTY_FINANCIAL_SERVICES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
HDFCAMC,INE127D01025,Financial Services,NIFTY_FINANCIAL_SERVICES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
HDFCBANK,INE040A01034,Financial Services,NIFTY_FINANCIAL_SERVICES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
HDFCLIFE,INE795G01014,Financial Services,NIFTY_FINANCIAL_SERVICES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
HEG,INE545A01024,Capital Goods,NIFTY_CAPITAL_GOODS,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
HFCL,INE548A01028,Telecommunication,NIFTY_TELECOMMUNICATIONS,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
HAVELLS,INE176B01034,Consumer Durables,NIFTY_CONSUMER_DURABLES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
HEROMOTOCO,INE158A01026,Automobile and Auto Components,NIFTY_AUTO,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
HEXT,INE093A01041,Information Technology,NIFTY_IT,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
HSCL,INE019C01026,Chemicals,NIFTY_CHEMICALS,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
HINDALCO,INE038A01020,Metals & Mining,NIFTY_METAL,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
HAL,INE066F01020,Capital Goods,NIFTY_CAPITAL_GOODS,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
HINDCOPPER,INE531E01026,Metals & Mining,NIFTY_METAL,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
HINDPETRO,INE094A01015,Oil Gas & Consumable Fuels,NIFTY_OIL_AND_GAS,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
HINDUNILVR,INE030A01027,Fast Moving Consumer Goods,NIFTY_FMCG,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
HINDZINC,INE267A01025,Metals & Mining,NIFTY_METAL,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
POWERINDIA,INE07Y701011,Capital Goods,NIFTY_CAPITAL_GOODS,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
HOMEFIRST,INE481N01025,Financial Services,NIFTY_FINANCIAL_SERVICES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
HONASA,INE0J5401028,Fast Moving Consumer Goods,NIFTY_FMCG,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
HONAUT,INE671A01010,Capital Goods,NIFTY_CAPITAL_GOODS,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
HUDCO,INE031A01017,Financial Services,NIFTY_FINANCIAL_SERVICES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
HYUNDAI,INE0V6F01027,Automobile and Auto Components,NIFTY_AUTO,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
ICICIBANK,INE090A01021,Financial Services,NIFTY_FINANCIAL_SERVICES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
ICICIGI,INE765G01017,Financial Services,NIFTY_FINANCIAL_SERVICES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
ICICIAMC,INE346A01027,Financial Services,NIFTY_FINANCIAL_SERVICES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
ICICIPRULI,INE726G01019,Financial Services,NIFTY_FINANCIAL_SERVICES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
IDBI,INE008A01015,Financial Services,NIFTY_FINANCIAL_SERVICES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
IDFCFIRSTB,INE092T01019,Financial Services,NIFTY_FINANCIAL_SERVICES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
IFCI,INE039A01010,Financial Services,NIFTY_FINANCIAL_SERVICES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
IIFL,INE530B01024,Financial Services,NIFTY_FINANCIAL_SERVICES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
IRB,INE821I01022,Construction,NIFTY_CONSTRUCTION,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
IRCON,INE962Y01021,Construction,NIFTY_CONSTRUCTION,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
ITCHOTELS,INE379A01028,Consumer Services,NIFTY_CONSUMER_SERVICES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
ITC,INE154A01025,Fast Moving Consumer Goods,NIFTY_FMCG,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
ITI,INE248A01017,Telecommunication,NIFTY_TELECOMMUNICATIONS,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
INDGN,INE065X01017,Healthcare,NIFTY_HEALTHCARE_INDEX,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
INDIACEM,INE383A01012,Construction Materials,,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,UNAVAILABLE,NONE,No supported official sector index mapping was assigned from current metadata.
INDIAMART,INE933S01016,Consumer Services,NIFTY_CONSUMER_SERVICES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
INDIANB,INE562A01011,Financial Services,NIFTY_FINANCIAL_SERVICES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
IEX,INE022Q01020,Financial Services,NIFTY_FINANCIAL_SERVICES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
INDHOTEL,INE053A01029,Consumer Services,NIFTY_CONSUMER_SERVICES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
IOC,INE242A01010,Oil Gas & Consumable Fuels,NIFTY_OIL_AND_GAS,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
IOB,INE565A01014,Financial Services,NIFTY_FINANCIAL_SERVICES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
IRCTC,INE335Y01020,Consumer Services,NIFTY_CONSUMER_SERVICES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
IRFC,INE053F01010,Financial Services,NIFTY_FINANCIAL_SERVICES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
IREDA,INE202E01016,Financial Services,NIFTY_FINANCIAL_SERVICES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
IGL,INE203G01027,Oil Gas & Consumable Fuels,NIFTY_OIL_AND_GAS,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
INDUSTOWER,INE121J01017,Telecommunication,NIFTY_TELECOMMUNICATIONS,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
INDUSINDBK,INE095A01012,Financial Services,NIFTY_FINANCIAL_SERVICES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
NAUKRI,INE663F01032,Consumer Services,NIFTY_CONSUMER_SERVICES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
INFY,INE009A01021,Information Technology,NIFTY_IT,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
INOXWIND,INE066P01011,Capital Goods,NIFTY_CAPITAL_GOODS,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
INTELLECT,INE306R01017,Information Technology,NIFTY_IT,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
INDIGO,INE646L01027,Services,,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,UNAVAILABLE,NONE,No supported official sector index mapping was assigned from current metadata.
IGIL,INE0Q9301021,Services,,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,UNAVAILABLE,NONE,No supported official sector index mapping was assigned from current metadata.
IKS,INE115Q01022,Information Technology,NIFTY_IT,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
IPCALAB,INE571A01038,Healthcare,NIFTY_HEALTHCARE_INDEX,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
JKCEMENT,INE823G01014,Construction Materials,,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,UNAVAILABLE,NONE,No supported official sector index mapping was assigned from current metadata.
JBMA,INE927D01051,Automobile and Auto Components,NIFTY_AUTO,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
JKTYRE,INE573A01042,Automobile and Auto Components,NIFTY_AUTO,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
JMFINANCIL,INE780C01023,Financial Services,NIFTY_FINANCIAL_SERVICES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
JSWCEMENT,INE718I01012,Construction Materials,,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,UNAVAILABLE,NONE,No supported official sector index mapping was assigned from current metadata.
JSWDULUX,INE133A01011,Consumer Durables,NIFTY_CONSUMER_DURABLES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
JSWENERGY,INE121E01018,Power,NIFTY_POWER,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
JSWINFRA,INE880J01026,Services,,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,UNAVAILABLE,NONE,No supported official sector index mapping was assigned from current metadata.
JSWSTEEL,INE019A01038,Metals & Mining,NIFTY_METAL,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
JAINREC,INE0YD401026,Metals & Mining,NIFTY_METAL,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
JPPOWER,INE351F01018,Power,NIFTY_POWER,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
J&KBANK,INE168A01041,Financial Services,NIFTY_FINANCIAL_SERVICES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
JINDALSAW,INE324A01032,Capital Goods,NIFTY_CAPITAL_GOODS,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
JSL,INE220G01021,Metals & Mining,NIFTY_METAL,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
JINDALSTEL,INE749A01030,Metals & Mining,NIFTY_METAL,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
JIOFIN,INE758E01017,Financial Services,NIFTY_FINANCIAL_SERVICES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
JUBLFOOD,INE797F01020,Consumer Services,NIFTY_CONSUMER_SERVICES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
JUBLINGREA,INE0BY001018,Chemicals,NIFTY_CHEMICALS,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
JUBLPHARMA,INE700A01033,Healthcare,NIFTY_HEALTHCARE_INDEX,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
JWL,INE209L01016,Capital Goods,NIFTY_CAPITAL_GOODS,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
JYOTICNC,INE980O01024,Capital Goods,NIFTY_CAPITAL_GOODS,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
KPRMILL,INE930H01031,Textiles,,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,UNAVAILABLE,NONE,No supported official sector index mapping was assigned from current metadata.
KEI,INE878B01027,Capital Goods,NIFTY_CAPITAL_GOODS,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
KPITTECH,INE04I401011,Information Technology,NIFTY_IT,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
KAJARIACER,INE217B01036,Consumer Durables,NIFTY_CONSUMER_DURABLES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
KPIL,INE220B01022,Construction,NIFTY_CONSTRUCTION,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
